ground_J=0,-J_term,M^2,N,J,Delta,ground,index
-2.0000000000000004,-10.0,1.0,10.0,1.0,0.5306122448979591,-12.0,1111111111
-3.142857142857142,0.0,0.0,10.0,0.0,0.5714285714285714,-3.142857142857142,0101010101
-3.1428571428571432,0.2040816326530612,0.0,10.0,0.020408163265306117,0.5714285714285714,-2.9387755102040822,1010101010
-2.8428421729275146,-0.08163265306122447,0.3600000000000001,10.0,0.040816326530612235,0.5714285714285714,-2.9244748259887388,1010000000
-2.8428421729275133,-0.12244897959183673,0.3600000000000001,10.0,0.061224489795918366,0.5714285714285714,-2.9652911525193497,0000001010
-2.5763083663502977,-0.4897959183673469,0.6400000000000001,10.0,0.08163265306122447,0.5714285714285714,-3.0661042847176447,1000000000
-2.576308366350297,-0.6122448979591836,0.6400000000000001,10.0,0.1020408163265306,0.5714285714285714,-3.1885532643094803,1000000000
-2.5763083663502977,-0.7346938775510203,0.6400000000000001,10.0,0.12244897959183673,0.5714285714285714,-3.3110022439013185,1111011111
-2.576308366350297,-0.8571428571428571,0.6400000000000001,10.0,0.14285714285714285,0.5714285714285714,-3.433451223493154,1000000000
-2.0000000000000004,-1.6326530612244896,1.0,10.0,0.16326530612244894,0.5714285714285714,-3.6326530612244894,0000000000
-2.0000000000000027,-1.8367346938775508,1.0,10.0,0.18367346938775508,0.5714285714285714,-3.8367346938775535,0000000000
-2.0000000000000013,-2.040816326530612,1.0,10.0,0.2040816326530612,0.5714285714285714,-4.040816326530614,0000000000
-2.000000000000001,-2.2448979591836733,1.0,10.0,0.22448979591836726,0.5714285714285714,-4.244897959183675,1111111111
-2.0000000000000018,-2.4489795918367347,1.0,10.0,0.24489795918367346,0.5714285714285714,-4.4489795918367365,1111111111
-2.000000000000001,-2.6530612244897958,1.0,10.0,0.26530612244897955,0.5714285714285714,-4.653061224489797,1111111111
-2.0000000000000013,-2.8571428571428568,1.0,10.0,0.2857142857142857,0.5714285714285714,-4.8571428571428585,1111111111
-2.0000000000000004,-3.0612244897959178,1.0,10.0,0.3061224489795918,0.5714285714285714,-5.061224489795919,1111111111
-2.000000000000001,-3.2653061224489783,1.0,10.0,0.32653061224489793,0.5714285714285714,-5.2653061224489806,1111111111
-2.0000000000000004,-3.4693877551020407,1.0,10.0,0.3469387755102041,0.5714285714285714,-5.469387755102041,1111111111
-2.000000000000001,-3.6734693877551017,1.0,10.0,0.36734693877551017,0.5714285714285714,-5.673469387755104,1111111111
-2.0000000000000013,-3.877551020408163,1.0,10.0,0.3877551020408163,0.5714285714285714,-5.8775510204081645,1111111111
-2.000000000000001,-4.081632653061224,1.0,10.0,0.4081632653061224,0.5714285714285714,-6.081632653061225,1111111111
-2.000000000000001,-4.285714285714286,1.0,10.0,0.42857142857142855,0.5714285714285714,-6.2857142857142865,1111111111
-2.0,-4.489795918367347,1.0,10.0,0.4489795918367345,0.5714285714285714,-6.489795918367348,1111111111
-2.000000000000001,-4.6938775510204085,1.0,10.0,0.4693877551020408,0.5714285714285714,-6.6938775510204085,1111111111
-2.0000000000000013,-4.8979591836734695,1.0,10.0,0.4897959183673469,0.5714285714285714,-6.897959183673471,1111111111
-2.000000000000001,-5.1020408163265305,1.0,10.0,0.5102040816326531,0.5714285714285714,-7.102040816326531,1111111111
-2.0000000000000004,-5.3061224489795915,1.0,10.0,0.5306122448979591,0.5714285714285714,-7.3061224489795915,1111111111
-2.0,-5.5102040816326525,1.0,10.0,0.5510204081632653,0.5714285714285714,-7.5102040816326525,1111111111
-2.0000000000000004,-5.7142857142857135,1.0,10.0,0.5714285714285714,0.5714285714285714,-7.7142857142857135,1111111111
-2.0000000000000004,-5.918367346938775,1.0,10.0,0.5918367346938775,0.5714285714285714,-7.918367346938775,0000000000
-2.0000000000000018,-6.1224489795918355,1.0,10.0,0.6122448979591836,0.5714285714285714,-8.122448979591837,0000000000
-2.0000000000000004,-6.3265306122448965,1.0,10.0,0.6326530612244897,0.5714285714285714,-8.326530612244897,1111111111
-2.0000000000000013,-6.530612244897957,1.0,10.0,0.6530612244897959,0.5714285714285714,-8.530612244897961,1111111111
-2.0,-6.7346938775510194,1.0,10.0,0.6734693877551021,0.5714285714285714,-8.734693877551019,1111111111
-2.0000000000000013,-6.938775510204081,1.0,10.0,0.6938775510204082,0.5714285714285714,-8.938775510204081,1111111111
-2.0,-7.142857142857142,1.0,10.0,0.7142857142857142,0.5714285714285714,-9.142857142857142,1111111111
-2.0,-7.346938775510202,1.0,10.0,0.7346938775510203,0.5714285714285714,-9.346938775510203,1111111111
-2.000000000000001,-7.551020408163263,1.0,10.0,0.7551020408163265,0.5714285714285714,-9.551020408163264,1111111111
-2.000000000000002,-7.755102040816326,1.0,10.0,0.7755102040816326,0.5714285714285714,-9.755102040816329,0000000000
-2.0,-7.959183673469387,1.0,10.0,0.7959183673469387,0.5714285714285714,-9.959183673469388,1111111111
-2.000000000000001,-8.163265306122447,1.0,10.0,0.8163265306122448,0.5714285714285714,-10.163265306122447,1111111111
-2.0000000000000018,-8.36734693877551,1.0,10.0,0.836734693877551,0.5714285714285714,-10.367346938775512,1111111111
-2.000000000000001,-8.571428571428571,1.0,10.0,0.8571428571428571,0.5714285714285714,-10.571428571428571,1111111111
-2.000000000000003,-8.775510204081634,1.0,10.0,0.8775510204081632,0.5714285714285714,-10.775510204081638,0000000000
-2.000000000000001,-8.979591836734693,1.0,10.0,0.8979591836734693,0.5714285714285714,-10.979591836734695,0000000000
-2.000000000000002,-9.183673469387754,1.0,10.0,0.9183673469387754,0.5714285714285714,-11.183673469387756,0000000000
-2.000000000000001,-9.387755102040817,1.0,10.0,0.9387755102040816,0.5714285714285714,-11.387755102040815,1111111111
-2.0000000000000013,-9.591836734693876,1.0,10.0,0.9591836734693876,0.5714285714285714,-11.59183673469388,0000000000
-2.000000000000001,-9.79591836734694,1.0,10.0,0.9795918367346941,0.5714285714285714,-11.79591836734694,1111111111
-2.0000000000000013,-10.0,1.0,10.0,1.0,0.5714285714285714,-12.000000000000002,1111111111
-3.2244897959183683,0.0,0.0,10.0,0.0,0.6122448979591836,-3.2244897959183683,1010101010
-3.2244897959183665,0.2040816326530612,0.0,10.0,0.020408163265306117,0.6122448979591836,-3.020408163265305,1010101010
-2.913968757192098,-0.08163265306122447,0.3600000000000001,10.0,0.040816326530612235,0.6122448979591836,-2.9956014102533226,0010100000
-2.913968757192098,-0.12244897959183673,0.3600000000000001,10.0,0.061224489795918366,0.6122448979591836,-3.036417736783935,0000101000
-2.6352936577272943,-0.4897959183673469,0.6400000000000001,10.0,0.08163265306122447,0.6122448979591836,-3.1250895760946413,1011111111
-2.6352936577272943,-0.6122448979591836,0.6400000000000001,10.0,0.1020408163265306,0.6122448979591836,-3.2475385556864778,0010000000
-2.6352936577272947,-0.7346938775510203,0.6400000000000001,10.0,0.12244897959183673,0.6122448979591836,-3.369987535278315,1101111111
-2.6352936577272947,-0.8571428571428571,0.6400000000000001,10.0,0.14285714285714285,0.6122448979591836,-3.4924365148701524,1111111011
-2.000000000000001,-1.6326530612244896,1.0,10.0,0.16326530612244894,0.6122448979591836,-3.6326530612244894,1111111111
-2.0000000000000018,-1.8367346938775508,1.0,10.0,0.18367346938775508,0.6122448979591836,-3.8367346938775526,0000000000
-2.0,-2.040816326530612,1.0,10.0,0.2040816326530612,0.6122448979591836,-4.040816326530612,1111111111
-2.0000000000000013,-2.2448979591836733,1.0,10.0,0.22448979591836726,0.6122448979591836,-4.244897959183675,0000000000
-2.000000000000001,-2.4489795918367347,1.0,10.0,0.24489795918367346,0.6122448979591836,-4.4489795918367365,0000000000
-2.0,-2.6530612244897958,1.0,10.0,0.26530612244897955,0.6122448979591836,-4.653061224489796,1111111111
-2.000000000000002,-2.8571428571428568,1.0,10.0,0.2857142857142857,0.6122448979591836,-4.8571428571428585,0000000000
-2.0000000000000004,-3.0612244897959178,1.0,10.0,0.3061224489795918,0.6122448979591836,-5.061224489795919,1111111111
-2.0,-3.2653061224489783,1.0,10.0,0.32653061224489793,0.6122448979591836,-5.2653061224489806,1111111111
-2.000000000000001,-3.4693877551020407,1.0,10.0,0.3469387755102041,0.6122448979591836,-5.469387755102042,0000000000
-2.0000000000000013,-3.6734693877551017,1.0,10.0,0.36734693877551017,0.6122448979591836,-5.6734693877551035,1111111111
-2.000000000000001,-3.877551020408163,1.0,10.0,0.3877551020408163,0.6122448979591836,-5.8775510204081645,0000000000
-2.0000000000000018,-4.081632653061224,1.0,10.0,0.4081632653061224,0.6122448979591836,-6.0816326530612255,1111111111
-1.9999999999999991,-4.285714285714286,1.0,10.0,0.42857142857142855,0.6122448979591836,-6.2857142857142865,1111111111
-2.0000000000000004,-4.489795918367347,1.0,10.0,0.4489795918367345,0.6122448979591836,-6.4897959183673475,1111111111
-2.000000000000001,-4.6938775510204085,1.0,10.0,0.4693877551020408,0.6122448979591836,-6.6938775510204085,0000000000
-2.000000000000001,-4.8979591836734695,1.0,10.0,0.4897959183673469,0.6122448979591836,-6.89795918367347,1111111111
-2.000000000000001,-5.1020408163265305,1.0,10.0,0.5102040816326531,0.6122448979591836,-7.102040816326531,0000000000
-2.0000000000000004,-5.3061224489795915,1.0,10.0,0.5306122448979591,0.6122448979591836,-7.3061224489795915,1111111111
-2.0000000000000004,-5.5102040816326525,1.0,10.0,0.5510204081632653,0.6122448979591836,-7.5102040816326525,1111111111
-2.000000000000001,-5.7142857142857135,1.0,10.0,0.5714285714285714,0.6122448979591836,-7.7142857142857135,0000000000
-2.0000000000000018,-5.918367346938775,1.0,10.0,0.5918367346938775,0.6122448979591836,-7.918367346938777,0000000000
-2.0000000000000004,-6.1224489795918355,1.0,10.0,0.6122448979591836,0.6122448979591836,-8.122448979591836,0000000000
-2.000000000000001,-6.3265306122448965,1.0,10.0,0.6326530612244897,0.6122448979591836,-8.326530612244897,0000000000
-2.0,-6.530612244897957,1.0,10.0,0.6530612244897959,0.6122448979591836,-8.530612244897961,1111111111
-2.0000000000000018,-6.7346938775510194,1.0,10.0,0.6734693877551021,0.6122448979591836,-8.734693877551022,1111111111
-2.0000000000000013,-6.938775510204081,1.0,10.0,0.6938775510204082,0.6122448979591836,-8.938775510204081,1111111111
-2.000000000000001,-7.142857142857142,1.0,10.0,0.7142857142857142,0.6122448979591836,-9.142857142857142,1111111111
-2.0,-7.346938775510202,1.0,10.0,0.7346938775510203,0.6122448979591836,-9.346938775510203,1111111111
-2.0000000000000018,-7.551020408163263,1.0,10.0,0.7551020408163265,0.6122448979591836,-9.551020408163266,1111111111
-2.000000000000002,-7.755102040816326,1.0,10.0,0.7755102040816326,0.6122448979591836,-9.755102040816329,0000000000
-2.000000000000002,-7.959183673469387,1.0,10.0,0.7959183673469387,0.6122448979591836,-9.959183673469388,1111111111
-2.0,-8.163265306122447,1.0,10.0,0.8163265306122448,0.6122448979591836,-10.163265306122447,1111111111
-2.0000000000000013,-8.36734693877551,1.0,10.0,0.836734693877551,0.6122448979591836,-10.367346938775512,1111111111
-2.000000000000001,-8.571428571428571,1.0,10.0,0.8571428571428571,0.6122448979591836,-10.571428571428571,0000000000
-2.000000000000001,-8.775510204081634,1.0,10.0,0.8775510204081632,0.6122448979591836,-10.775510204081634,1111111111
-2.000000000000001,-8.979591836734693,1.0,10.0,0.8979591836734693,0.6122448979591836,-10.979591836734695,1111111111
-2.0000000000000018,-9.183673469387754,1.0,10.0,0.9183673469387754,0.6122448979591836,-11.183673469387756,1111111111
-2.0000000000000004,-9.387755102040817,1.0,10.0,0.9387755102040816,0.6122448979591836,-11.387755102040815,1111111111
-1.9999999999999991,-9.591836734693876,1.0,10.0,0.9591836734693876,0.6122448979591836,-11.591836734693878,1111111111
-2.0,-9.79591836734694,1.0,10.0,0.9795918367346941,0.6122448979591836,-11.79591836734694,1111111111
-2.0,-10.0,1.0,10.0,1.0,0.6122448979591836,-12.0,1111111111
-3.3061224489795955,0.0,0.0,10.0,0.0,0.6530612244897959,-3.3061224489795955,0101010101
-3.3061224489795937,0.2040816326530612,0.0,10.0,0.020408163265306117,0.6530612244897959,-3.102040816326532,0101010101
-2.985483975112768,-0.08163265306122447,0.3600000000000001,10.0,0.040816326530612235,0.6530612244897959,-3.0671166281739914,0001010000
-2.9854839751127678,-0.12244897959183673,0.3600000000000001,10.0,0.061224489795918366,0.6530612244897959,-3.1079329547046037,0000000101
-2.6953383792811842,-0.4897959183673469,0.6400000000000001,10.0,0.08163265306122447,0.6530612244897959,-3.1851342976485304,0000100000
-2.695338379281184,-0.6122448979591836,0.6400000000000001,10.0,0.1020408163265306,0.6530612244897959,-3.307583277240368,0000000100
-2.6953383792811847,-0.7346938775510203,0.6400000000000001,10.0,0.12244897959183673,0.6530612244897959,-3.430032256832205,1111111110
-2.6953383792811842,-0.8571428571428571,0.6400000000000001,10.0,0.14285714285714285,0.6530612244897959,-3.552481236424041,0000000001
-2.695338379281184,-0.9795918367346941,0.6400000000000001,10.0,0.16326530612244894,0.6530612244897959,-3.674930216015878,1011111111
-2.0,-1.8367346938775508,1.0,10.0,0.18367346938775508,0.6530612244897959,-3.836734693877552,1111111111
-2.000000000000001,-2.040816326530612,1.0,10.0,0.2040816326530612,0.6530612244897959,-4.040816326530614,1111111111
-2.000000000000001,-2.2448979591836733,1.0,10.0,0.22448979591836726,0.6530612244897959,-4.244897959183675,1111111111
-2.000000000000001,-2.4489795918367347,1.0,10.0,0.24489795918367346,0.6530612244897959,-4.4489795918367365,1111111111
-2.0000000000000027,-2.6530612244897958,1.0,10.0,0.26530612244897955,0.6530612244897959,-4.6530612244897975,0000000000
-2.0000000000000018,-2.8571428571428568,1.0,10.0,0.2857142857142857,0.6530612244897959,-4.8571428571428585,1111111111
-2.000000000000001,-3.0612244897959178,1.0,10.0,0.3061224489795918,0.6530612244897959,-5.061224489795919,1111111111
-2.000000000000001,-3.2653061224489783,1.0,10.0,0.32653061224489793,0.6530612244897959,-5.2653061224489806,0000000000
-2.0000000000000013,-3.4693877551020407,1.0,10.0,0.3469387755102041,0.6530612244897959,-5.469387755102042,1111111111
-2.0000000000000004,-3.6734693877551017,1.0,10.0,0.36734693877551017,0.6530612244897959,-5.673469387755104,1111111111
-2.000000000000002,-3.877551020408163,1.0,10.0,0.3877551020408163,0.6530612244897959,-5.877551020408165,0000000000
-2.000000000000001,-4.081632653061224,1.0,10.0,0.4081632653061224,0.6530612244897959,-6.081632653061225,1111111111
-2.000000000000001,-4.285714285714286,1.0,10.0,0.42857142857142855,0.6530612244897959,-6.2857142857142865,1111111111
-2.000000000000001,-4.489795918367347,1.0,10.0,0.4489795918367345,0.6530612244897959,-6.4897959183673475,1111111111
-2.0000000000000018,-4.6938775510204085,1.0,10.0,0.4693877551020408,0.6530612244897959,-6.6938775510204085,1111111111
-2.0,-4.8979591836734695,1.0,10.0,0.4897959183673469,0.6530612244897959,-6.8979591836734695,1111111111
-2.0000000000000018,-5.1020408163265305,1.0,10.0,0.5102040816326531,0.6530612244897959,-7.102040816326532,1111111111
-2.000000000000001,-5.3061224489795915,1.0,10.0,0.5306122448979591,0.6530612244897959,-7.306122448979592,1111111111
-2.0,-5.5102040816326525,1.0,10.0,0.5510204081632653,0.6530612244897959,-7.5102040816326525,1111111111
-2.0000000000000013,-5.7142857142857135,1.0,10.0,0.5714285714285714,0.6530612244897959,-7.7142857142857135,1111111111
-2.000000000000001,-5.918367346938775,1.0,10.0,0.5918367346938775,0.6530612244897959,-7.918367346938775,1111111111
-2.000000000000001,-6.1224489795918355,1.0,10.0,0.6122448979591836,0.6530612244897959,-8.122448979591837,1111111111
-2.0,-6.3265306122448965,1.0,10.0,0.6326530612244897,0.6530612244897959,-8.326530612244897,1111111111
-2.0000000000000013,-6.530612244897957,1.0,10.0,0.6530612244897959,0.6530612244897959,-8.530612244897961,1111111111
-2.0000000000000018,-6.7346938775510194,1.0,10.0,0.6734693877551021,0.6530612244897959,-8.734693877551022,0000000000
-1.9999999999999991,-6.938775510204081,1.0,10.0,0.6938775510204082,0.6530612244897959,-8.938775510204081,1111111111
-2.0000000000000018,-7.142857142857142,1.0,10.0,0.7142857142857142,0.6530612244897959,-9.142857142857146,1111111111
-2.000000000000004,-7.346938775510202,1.0,10.0,0.7346938775510203,0.6530612244897959,-9.346938775510207,0000000000
-2.0000000000000018,-7.551020408163263,1.0,10.0,0.7551020408163265,0.6530612244897959,-9.551020408163266,1111111111
-2.000000000000001,-7.755102040816326,1.0,10.0,0.7755102040816326,0.6530612244897959,-9.755102040816329,0000000000
-2.0,-7.959183673469387,1.0,10.0,0.7959183673469387,0.6530612244897959,-9.959183673469388,1111111111
-2.0000000000000013,-8.163265306122447,1.0,10.0,0.8163265306122448,0.6530612244897959,-10.16326530612245,1111111111
-2.0000000000000013,-8.36734693877551,1.0,10.0,0.836734693877551,0.6530612244897959,-10.367346938775512,1111111111
-2.0000000000000013,-8.571428571428571,1.0,10.0,0.8571428571428571,0.6530612244897959,-10.571428571428571,1111111111
-2.0000000000000018,-8.775510204081634,1.0,10.0,0.8775510204081632,0.6530612244897959,-10.775510204081634,1111111111
-2.0000000000000013,-8.979591836734693,1.0,10.0,0.8979591836734693,0.6530612244897959,-10.979591836734695,1111111111
-2.0000000000000018,-9.183673469387754,1.0,10.0,0.9183673469387754,0.6530612244897959,-11.183673469387756,1111111111
-2.0000000000000013,-9.387755102040817,1.0,10.0,0.9387755102040816,0.6530612244897959,-11.387755102040815,0000000000
-2.0,-9.591836734693876,1.0,10.0,0.9591836734693876,0.6530612244897959,-11.591836734693878,1111111111
-2.0000000000000018,-9.79591836734694,1.0,10.0,0.9795918367346941,0.6530612244897959,-11.79591836734694,0000000000
-2.0000000000000044,-10.0,1.0,10.0,1.0,0.6530612244897959,-12.000000000000005,1111111111
-3.3877551020408188,0.0,0.0,10.0,0.0,0.6938775510204082,-3.3877551020408188,1010101010
-3.387755102040817,0.2040816326530612,0.0,10.0,0.020408163265306117,0.6938775510204082,-3.1836734693877564,1010101010
-3.057337812072592,-0.08163265306122447,0.3600000000000001,10.0,0.040816326530612235,0.6938775510204082,-3.1389704651338164,1101011111
-3.0573378120725936,-0.12244897959183673,0.3600000000000001,10.0,0.061224489795918366,0.6938775510204082,-3.1797867916644305,1111111010
-2.756325190950507,-0.4897959183673469,0.6400000000000001,10.0,0.08163265306122447,0.6938775510204082,-3.246121109317853,1111011111
-2.7563251909505087,-0.6122448979591836,0.6400000000000001,10.0,0.1020408163265306,0.6938775510204082,-3.368570088909692,1000000000
-2.7563251909505064,-0.7346938775510203,0.6400000000000001,10.0,0.12244897959183673,0.6938775510204082,-3.4910190685015268,0111111111
-2.7563251909505064,-0.8571428571428571,0.6400000000000001,10.0,0.14285714285714285,0.6938775510204082,-3.6134680480933636,0111111111
-2.756325190950507,-0.9795918367346941,0.6400000000000001,10.0,0.16326530612244894,0.6938775510204082,-3.735917027685201,0010000000
-2.7563251909505064,-1.1020408163265305,0.6400000000000001,10.0,0.18367346938775508,0.6938775510204082,-3.858366007277037,1111111110
-2.000000000000001,-2.040816326530612,1.0,10.0,0.2040816326530612,0.6938775510204082,-4.040816326530614,1111111111
-2.000000000000001,-2.2448979591836733,1.0,10.0,0.22448979591836726,0.6938775510204082,-4.244897959183675,1111111111
-2.0000000000000004,-2.4489795918367347,1.0,10.0,0.24489795918367346,0.6938775510204082,-4.4489795918367365,1111111111
-2.000000000000001,-2.6530612244897958,1.0,10.0,0.26530612244897955,0.6938775510204082,-4.653061224489797,0000000000
-2.0000000000000004,-2.8571428571428568,1.0,10.0,0.2857142857142857,0.6938775510204082,-4.8571428571428585,1111111111
-2.0000000000000004,-3.0612244897959178,1.0,10.0,0.3061224489795918,0.6938775510204082,-5.061224489795919,1111111111
-2.0000000000000018,-3.2653061224489783,1.0,10.0,0.32653061224489793,0.6938775510204082,-5.265306122448981,0000000000
-2.0000000000000004,-3.4693877551020407,1.0,10.0,0.3469387755102041,0.6938775510204082,-5.469387755102041,1111111111
-2.0000000000000018,-3.6734693877551017,1.0,10.0,0.36734693877551017,0.6938775510204082,-5.6734693877551035,0000000000
-2.0000000000000004,-3.877551020408163,1.0,10.0,0.3877551020408163,0.6938775510204082,-5.8775510204081645,0000000000
-2.0000000000000013,-4.081632653061224,1.0,10.0,0.4081632653061224,0.6938775510204082,-6.0816326530612255,0000000000
-2.000000000000001,-4.285714285714286,1.0,10.0,0.42857142857142855,0.6938775510204082,-6.2857142857142865,0000000000
-2.0000000000000018,-4.489795918367347,1.0,10.0,0.4489795918367345,0.6938775510204082,-6.489795918367348,1111111111
-2.0000000000000013,-4.6938775510204085,1.0,10.0,0.4693877551020408,0.6938775510204082,-6.6938775510204085,0000000000
-2.000000000000001,-4.8979591836734695,1.0,10.0,0.4897959183673469,0.6938775510204082,-6.89795918367347,1111111111
-2.000000000000001,-5.1020408163265305,1.0,10.0,0.5102040816326531,0.6938775510204082,-7.102040816326531,0000000000
-2.0,-5.3061224489795915,1.0,10.0,0.5306122448979591,0.6938775510204082,-7.3061224489795915,1111111111
-2.0,-5.5102040816326525,1.0,10.0,0.5510204081632653,0.6938775510204082,-7.5102040816326525,1111111111
-2.0,-5.7142857142857135,1.0,10.0,0.5714285714285714,0.6938775510204082,-7.7142857142857135,1111111111
-2.0000000000000004,-5.918367346938775,1.0,10.0,0.5918367346938775,0.6938775510204082,-7.918367346938775,1111111111
-2.000000000000001,-6.1224489795918355,1.0,10.0,0.6122448979591836,0.6938775510204082,-8.122448979591837,0000000000
-2.0,-6.3265306122448965,1.0,10.0,0.6326530612244897,0.6938775510204082,-8.326530612244897,1111111111
-2.0000000000000018,-6.530612244897957,1.0,10.0,0.6530612244897959,0.6938775510204082,-8.530612244897961,1111111111
-2.0,-6.7346938775510194,1.0,10.0,0.6734693877551021,0.6938775510204082,-8.734693877551019,1111111111
-2.000000000000004,-6.938775510204081,1.0,10.0,0.6938775510204082,0.6938775510204082,-8.938775510204087,0000000000
-2.0000000000000004,-7.142857142857142,1.0,10.0,0.7142857142857142,0.6938775510204082,-9.142857142857142,1111111111
-2.0000000000000018,-7.346938775510202,1.0,10.0,0.7346938775510203,0.6938775510204082,-9.346938775510203,1111111111
-2.0,-7.551020408163263,1.0,10.0,0.7551020408163265,0.6938775510204082,-9.551020408163264,1111111111
-2.0000000000000004,-7.755102040816326,1.0,10.0,0.7755102040816326,0.6938775510204082,-9.755102040816329,1111111111
-2.000000000000001,-7.959183673469387,1.0,10.0,0.7959183673469387,0.6938775510204082,-9.959183673469388,1111111111
-2.0000000000000013,-8.163265306122447,1.0,10.0,0.8163265306122448,0.6938775510204082,-10.16326530612245,1111111111
-2.0,-8.36734693877551,1.0,10.0,0.836734693877551,0.6938775510204082,-10.36734693877551,1111111111
-2.0000000000000018,-8.571428571428571,1.0,10.0,0.8571428571428571,0.6938775510204082,-10.571428571428571,1111111111
-2.0000000000000004,-8.775510204081634,1.0,10.0,0.8775510204081632,0.6938775510204082,-10.775510204081634,1111111111
-2.0000000000000004,-8.979591836734693,1.0,10.0,0.8979591836734693,0.6938775510204082,-10.979591836734693,1111111111
-2.000000000000001,-9.183673469387754,1.0,10.0,0.9183673469387754,0.6938775510204082,-11.183673469387756,1111111111
-2.0,-9.387755102040817,1.0,10.0,0.9387755102040816,0.6938775510204082,-11.387755102040815,1111111111
-2.0000000000000013,-9.591836734693876,1.0,10.0,0.9591836734693876,0.6938775510204082,-11.59183673469388,0000000000
-2.0000000000000013,-9.79591836734694,1.0,10.0,0.9795918367346941,0.6938775510204082,-11.79591836734694,1111111111
-2.0000000000000013,-10.0,1.0,10.0,1.0,0.6938775510204082,-12.000000000000002,1111111111
-3.469387755102044,0.0,0.0,10.0,0.0,0.7346938775510203,-3.469387755102044,1010101010
-3.469387755102044,0.2040816326530612,0.0,10.0,0.020408163265306117,0.7346938775510203,-3.265306122448983,0101010101
-3.1294895783250585,-0.08163265306122447,0.3600000000000001,10.0,0.040816326530612235,0.7346938775510203,-3.211122231386283,0000101000
-3.129489578325059,-0.12244897959183673,0.3600000000000001,10.0,0.061224489795918366,0.7346938775510203,-3.251938557916896,1010111111
-2.818156702731737,-0.4897959183673469,0.6400000000000001,10.0,0.08163265306122447,0.7346938775510203,-3.307952621099084,0000000010
-2.818156702731735,-0.6122448979591836,0.6400000000000001,10.0,0.1020408163265306,0.7346938775510203,-3.4304016006909186,1111111110
-2.8181567027317365,-0.7346938775510203,0.6400000000000001,10.0,0.12244897959183673,0.7346938775510203,-3.552850580282757,1011111111
-2.8181567027317365,-0.8571428571428571,0.6400000000000001,10.0,0.14285714285714285,0.7346938775510203,-3.6752995598745937,1101111111
-2.8181567027317365,-0.9795918367346941,0.6400000000000001,10.0,0.16326530612244894,0.7346938775510203,-3.79774853946643,1101111111
-2.8181567027317365,-1.1020408163265305,0.6400000000000001,10.0,0.18367346938775508,0.7346938775510203,-3.9201975190582665,1111110111
-2.8181567027317382,-1.2244897959183672,0.6400000000000001,10.0,0.2040816326530612,0.7346938775510203,-4.042646498650105,0000010000
-2.0000000000000013,-2.2448979591836733,1.0,10.0,0.22448979591836726,0.7346938775510203,-4.244897959183675,1111111111
-2.0000000000000004,-2.4489795918367347,1.0,10.0,0.24489795918367346,0.7346938775510203,-4.4489795918367365,1111111111
-2.0000000000000004,-2.6530612244897958,1.0,10.0,0.26530612244897955,0.7346938775510203,-4.653061224489797,1111111111
-2.0,-2.8571428571428568,1.0,10.0,0.2857142857142857,0.7346938775510203,-4.857142857142857,1111111111
-2.0000000000000018,-3.0612244897959178,1.0,10.0,0.3061224489795918,0.7346938775510203,-5.0612244897959195,0000000000
-2.0,-3.2653061224489783,1.0,10.0,0.32653061224489793,0.7346938775510203,-5.265306122448979,0000000000
-2.0,-3.4693877551020407,1.0,10.0,0.3469387755102041,0.7346938775510203,-5.469387755102041,1111111111
-2.0000000000000018,-3.6734693877551017,1.0,10.0,0.36734693877551017,0.7346938775510203,-5.6734693877551035,1111111111
-2.000000000000001,-3.877551020408163,1.0,10.0,0.3877551020408163,0.7346938775510203,-5.8775510204081645,1111111111
-2.0000000000000004,-4.081632653061224,1.0,10.0,0.4081632653061224,0.7346938775510203,-6.081632653061225,1111111111
-2.0000000000000004,-4.285714285714286,1.0,10.0,0.42857142857142855,0.7346938775510203,-6.2857142857142865,0000000000
-2.0000000000000004,-4.489795918367347,1.0,10.0,0.4489795918367345,0.7346938775510203,-6.4897959183673475,0000000000
-2.000000000000001,-4.6938775510204085,1.0,10.0,0.4693877551020408,0.7346938775510203,-6.6938775510204085,1111111111
-2.000000000000001,-4.8979591836734695,1.0,10.0,0.4897959183673469,0.7346938775510203,-6.89795918367347,1111111111
-2.0,-5.1020408163265305,1.0,10.0,0.5102040816326531,0.7346938775510203,-7.1020408163265305,1111111111
-2.0000000000000004,-5.3061224489795915,1.0,10.0,0.5306122448979591,0.7346938775510203,-7.3061224489795915,1111111111
-2.000000000000001,-5.5102040816326525,1.0,10.0,0.5510204081632653,0.7346938775510203,-7.5102040816326525,1111111111
-2.000000000000003,-5.7142857142857135,1.0,10.0,0.5714285714285714,0.7346938775510203,-7.714285714285718,0000000000
-2.000000000000001,-5.918367346938775,1.0,10.0,0.5918367346938775,0.7346938775510203,-7.918367346938775,0000000000
-2.0000000000000018,-6.1224489795918355,1.0,10.0,0.6122448979591836,0.7346938775510203,-8.122448979591837,1111111111
-2.0000000000000013,-6.3265306122448965,1.0,10.0,0.6326530612244897,0.7346938775510203,-8.326530612244897,0000000000
-2.000000000000003,-6.530612244897957,1.0,10.0,0.6530612244897959,0.7346938775510203,-8.530612244897961,0000000000
-2.0000000000000004,-6.7346938775510194,1.0,10.0,0.6734693877551021,0.7346938775510203,-8.734693877551019,1111111111
-2.0000000000000013,-6.938775510204081,1.0,10.0,0.6938775510204082,0.7346938775510203,-8.938775510204081,0000000000
